gen,s_mean,avg_fitness,agent_count,avg_lz,archive_size
0,0.0,0.0,40,0.0,0
1,0.019084109,0.0,40,0.48571428571428577,14
2,0.031253062,0.0,40,0.2552380952380952,16
3,0.047507353,0.0,40,0.19262228999071107,20
4,0.058953937,0.0,40,0.1592568999627823,20
5,0.0773957,0.0,40,0.14220003850067378,20
6,0.09106366,0.0,40,0.13092829424021718,22
7,0.10528058,0.0,40,0.11722466292985911,24
8,0.1204067,0.0,40,0.11393336980407792,24
9,0.12872797,0.0,40,0.10891498719249915,25
10,0.14416091,0.0,40,0.10702138519831665,26
11,0.15039694,0.0,40,0.10357303093663443,27
12,0.15873775,0.0,40,0.10068058715344065,27
13,0.1717109,0.0,40,0.09936848869061804,27
14,0.18050766,0.0,40,0.09741294338450736,27
15,0.19321895,0.0,40,0.09552384834896045,29
16,0.20358673,0.0,40,0.09399452954566474,30
17,0.21485606,0.0,40,0.09365746889357159,30
18,0.22497833,0.0,40,0.09290132864230001,32
19,0.23144917,0.0,40,0.09197608644245292,33
20,0.23664673,0.0,40,0.09053348462328183,34
21,0.24642685,0.0,40,0.09018412529408103,34
22,0.25102466,0.0,40,0.08907399479596217,34
23,0.2570059,0.0,40,0.0884381440574145,35
24,0.26528957,0.0,40,0.08782119091551725,35
25,0.2737071,0.0,40,0.0873454092789163,39
26,0.27819192,0.0,40,0.08609636351298082,40
27,0.2818487,0.0,40,0.08577788393764192,41
28,0.2885358,0.0,40,0.08765983059854458,41
29,0.29909587,0.0,40,0.08669233756761108,43
30,0.3066769,0.0,40,0.08575883747635216,44
31,0.31849194,0.0,40,0.08475329054010244,45
32,0.3216769,0.0,40,0.08365376668128963,49
33,0.32734448,0.0,40,0.08273352077475789,52
34,0.33156058,0.0,40,0.08211787136553039,53
35,0.3355209,0.0,40,0.08152534697745639,53
36,0.34370777,0.0,40,0.08090913758359111,55
37,0.34562996,0.0,40,0.08047619047619048,55
38,0.3488232,0.0,40,0.07959948475991345,55
39,0.35540587,0.0,40,0.07924736101933275,55
40,0.35865083,0.0,40,0.07868609334280977,55
41,0.36225787,0.0,40,0.07826372782201474,55
42,0.36718237,0.0,40,0.07768483540205073,55
43,0.36939132,0.0,40,0.0773236040708052,55
44,0.37637192,0.0,40,0.07693182399871297,55
45,0.3794685,0.0,40,0.07645051038487477,57
46,0.37930337,0.0,40,0.07612562875720771,57
47,0.38608813,0.0,40,0.0758088628629891,58
48,0.39165,0.0,40,0.07551743825054258,58
49,0.39502507,0.0,40,0.07531261889894796,58
50,0.39815146,0.0,40,0.07490599184428556,58
51,0.3996276,0.0,40,0.07463743463846505,58
52,0.40113515,0.0,40,0.0743040668604967,58
53,0.40300086,0.0,40,0.07389315445994621,58
54,0.408098,0.0,40,0.07384466999509312,58
55,0.41163388,0.0,40,0.07420118343195266,60
56,0.4099239,0.0,40,0.07344632768361582,60
57,0.41536078,0.0,40,0.07286486486486486,60
58,0.41436532,0.0,40,0.07202072538860103,60
59,0.41918156,0.0,40,0.0716,60
60,0.41968095,0.0,40,0.0709,61
61,0.4199719,0.0,40,0.07,61
62,0.42376456,0.0,40,0.07,61
63,0.42808944,0.0,40,0.0696,61
64,0.4286957,0.0,40,0.069,61
65,0.4348419,0.0,40,0.0696,62
66,0.43524736,0.0,40,0.0699,64
67,0.43847412,0.0,40,0.0697,64
68,0.4368517,0.0,40,0.0703,67
69,0.43930674,0.0,40,0.0694,68
70,0.44067818,0.0,40,0.0691,71
71,0.4467771,0.0,40,0.069,74
72,0.44602284,0.0,40,0.0692,75
73,0.44783175,0.0,40,0.0689,75
74,0.45165956,0.0,40,0.0691,77
75,0.45710352,0.0,40,0.0695,77
76,0.45665404,0.0,40,0.0688,77
77,0.4605052,0.0,40,0.0684,77
78,0.46069473,0.0,40,0.0689,77
79,0.46240157,0.0,40,0.0692,77
80,0.46108598,0.0,40,0.0685,77
81,0.46581826,0.0,40,0.0696,77
82,0.46826923,0.0,40,0.0697,78
83,0.4682713,0.0,40,0.0708,78
84,0.46865693,0.0,40,0.071,78
85,0.4723,0.0,40,0.0704,78
86,0.47318256,0.0,40,0.0721,78
87,0.47305197,0.0,40,0.0714,78
88,0.47392842,0.0,40,0.0714,78
89,0.4723497,0.0,40,0.0716,78
90,0.47544008,0.0,40,0.0709,78
91,0.48091578,0.0,40,0.0709,78
92,0.47740752,0.0,40,0.0705,78
93,0.4753559,0.0,40,0.0702,78
94,0.47459546,0.0,40,0.0706,78
95,0.47509596,0.0,40,0.0707,78
96,0.47273633,0.0,40,0.071,78
97,0.4748513,0.0,40,0.0713,78
98,0.4705699,0.0,40,0.0718,78
99,0.47069132,0.0,40,0.0722,78
100,0.46966368,0.0,40,0.0712,78
101,0.4706005,0.0,40,0.0711,78
102,0.4676913,0.0,40,0.0702,78
103,0.46518028,0.0,40,0.0697,78
104,0.46663097,0.0,40,0.0694,79
105,0.4668765,0.0,40,0.0695,79
106,0.47125304,0.0,40,0.0685,79
107,0.46951532,0.0,40,0.0675,79
108,0.4699727,0.0,40,0.0677,79
109,0.47293755,0.0,40,0.068,79
110,0.47073516,0.0,40,0.0678,79
111,0.47209248,0.0,40,0.0672,79
112,0.47531405,0.0,40,0.0673,80
113,0.47591153,0.0,40,0.0677,80
114,0.47592875,0.0,40,0.0678,80
115,0.47862196,0.0,40,0.0677,80
116,0.47880253,0.0,40,0.0665,80
117,0.48063976,0.0,40,0.0669,80
118,0.4833453,0.0,40,0.0676,80
119,0.48243648,0.0,40,0.0673,80
120,0.48468956,0.0,40,0.0671,80
121,0.48904708,0.0,40,0.0672,80
122,0.49253666,0.0,40,0.067,80
123,0.4953714,0.0,40,0.0683,81
124,0.49526542,0.0,40,0.0679,81
125,0.49322397,0.0,40,0.0678,81
126,0.49387723,0.0,40,0.0679,81
127,0.4945963,0.0,40,0.0689,81
128,0.49082845,0.0,40,0.0682,81
129,0.49219272,0.0,40,0.0685,81
130,0.49528486,0.0,40,0.0692,82
131,0.49270293,0.0,40,0.0686,82
132,0.49289367,0.0,40,0.0696,82
133,0.4936034,0.0,40,0.0696,82
134,0.49288467,0.0,40,0.0696,82
135,0.4906487,0.0,40,0.0694,82
136,0.48974684,0.0,40,0.0695,82
137,0.48848417,0.0,40,0.0692,82
138,0.48914003,0.0,40,0.0693,82
139,0.48824912,0.0,40,0.0693,83
140,0.4873447,0.0,40,0.0691,83
141,0.4847403,0.0,40,0.0696,84
142,0.4819631,0.0,40,0.07,84
143,0.48252705,0.0,40,0.069,85
144,0.48298925,0.0,40,0.0703,85
145,0.48162836,0.0,40,0.0696,85
146,0.48502466,0.0,40,0.0695,85
147,0.48691952,0.0,40,0.0689,85
148,0.48863956,0.0,40,0.068,85
149,0.48829424,0.0,40,0.0683,85
150,0.4860452,0.0,40,0.0694,85
151,0.4834066,0.0,40,0.0686,85
152,0.4841008,0.0,40,0.0682,85
153,0.48545372,0.0,40,0.0686,85
154,0.4863294,0.0,40,0.0688,85
155,0.4866853,0.0,40,0.0692,85
156,0.48594004,0.0,40,0.0685,85
157,0.48393667,0.0,40,0.0677,85
158,0.48144057,0.0,40,0.0681,85
159,0.47832403,0.0,40,0.0672,85
160,0.4805053,0.0,40,0.0679,85
161,0.48065385,0.0,40,0.0679,85
162,0.48075292,0.0,40,0.068,85
163,0.4807421,0.0,40,0.0677,85
164,0.48131865,0.0,40,0.0679,85
165,0.48271132,0.0,40,0.0681,85
166,0.48041153,0.0,40,0.0677,85
167,0.48584747,0.0,40,0.0682,85
168,0.486975,0.0,40,0.0686,85
169,0.48714268,0.0,40,0.068,85
170,0.48404795,0.0,40,0.0679,85
171,0.48209366,0.0,40,0.067,85
172,0.4809545,0.0,40,0.0669,85
173,0.48285127,0.0,40,0.0671,85
174,0.4830955,0.0,40,0.0683,85
175,0.48271674,0.0,40,0.068,85
176,0.4854861,0.0,40,0.0688,85
177,0.4821141,0.0,40,0.0687,85
178,0.4825679,0.0,40,0.0686,85
179,0.4848459,0.0,40,0.0679,85
180,0.48267305,0.0,40,0.0677,85
181,0.48209,0.0,40,0.0686,85
182,0.481876,0.0,40,0.0684,85
183,0.48251617,0.0,40,0.0678,85
184,0.48444483,0.0,40,0.0686,85
185,0.48552266,0.0,40,0.0685,85
186,0.48392978,0.0,40,0.0682,85
187,0.4852126,0.0,40,0.0687,85
188,0.48384497,0.0,40,0.0688,85
189,0.48556778,0.0,40,0.0684,85
190,0.48403114,0.0,40,0.068,85
191,0.4867083,0.0,40,0.0691,85
192,0.48631456,0.0,40,0.0681,85
193,0.4845351,0.0,40,0.0674,85
194,0.48460048,0.0,40,0.0677,85
195,0.48715463,0.0,40,0.0672,86
196,0.49007085,0.0,40,0.068,86
197,0.4916319,0.0,40,0.0686,86
198,0.48981977,0.0,40,0.0688,86
199,0.49053282,0.0,40,0.0681,86
200,0.49288008,0.0,40,0.0682,86
201,0.4939494,0.0,40,0.0682,86
202,0.49051622,0.0,40,0.0676,86
203,0.48904395,0.0,40,0.0677,86
204,0.48709488,0.0,40,0.0679,86
205,0.4869842,0.0,40,0.0672,86
206,0.48446846,0.0,40,0.0676,86
207,0.485745,0.0,40,0.0675,86
208,0.4840549,0.0,40,0.0675,86
209,0.48738232,0.0,40,0.0681,87
210,0.48871034,0.0,40,0.0679,87
211,0.48854706,0.0,40,0.0689,87
212,0.49083588,0.0,40,0.0682,87
213,0.4890194,0.0,40,0.0689,87
214,0.48924258,0.0,40,0.0685,87
215,0.4928368,0.0,40,0.0685,87
216,0.49295428,0.0,40,0.0681,87
217,0.49300185,0.0,40,0.0685,87
218,0.49117783,0.0,40,0.0694,87
219,0.49506143,0.0,40,0.0697,87
220,0.49266073,0.0,40,0.0694,87
221,0.49429375,0.0,40,0.0692,87
222,0.49594092,0.0,40,0.0693,87
223,0.49597734,0.0,40,0.0703,87
224,0.49487382,0.0,40,0.0693,87
225,0.49054757,0.0,40,0.0682,87
226,0.48978573,0.0,40,0.067,87
227,0.48723817,0.0,40,0.0672,87
228,0.48480996,0.0,40,0.0681,87
229,0.48617133,0.0,40,0.0682,87
230,0.48778614,0.0,40,0.0685,87
231,0.487587,0.0,40,0.0683,88
232,0.48975575,0.0,40,0.0683,89
233,0.48889634,0.0,40,0.0683,89
234,0.48768067,0.0,40,0.068,89
235,0.48671147,0.0,40,0.0683,89
236,0.48555264,0.0,40,0.0682,89
237,0.48413444,0.0,40,0.0676,89
238,0.48298612,0.0,40,0.0671,89
239,0.4814415,0.0,40,0.0677,89
240,0.48068774,0.0,40,0.0675,89
241,0.48397535,0.0,40,0.0672,89
242,0.48507798,0.0,40,0.0677,90
243,0.48700777,0.0,40,0.0679,90
244,0.48676202,0.0,40,0.0669,91
245,0.48769608,0.0,40,0.0672,92
