gen,s_mean,avg_fitness,agent_count,avg_lz,archive_size
0,0.0,0.0,40,0.0,0
1,0.0,0.0,40,0.0,11
2,0.0,0.0,40,0.0,12
3,0.0,0.0,40,0.0,12
4,0.0,0.0,40,0.0,13
5,0.0,0.0,40,0.0,13
6,0.0,0.0,40,0.0,13
7,0.0,0.0,40,0.0,13
8,0.0,0.0,40,0.0,13
9,0.0,0.0,40,0.0,13
10,0.0,0.0,40,0.0,13
11,0.0,0.0,40,0.0,13
12,0.0,0.0,40,0.0,13
13,0.0,0.0,40,0.0,15
14,0.0,0.0,40,0.0,15
15,0.0,0.0,40,0.0,15
16,0.0,0.0,40,0.0,16
17,0.0,0.0,40,0.0,16
18,0.0,0.0,40,0.0,16
19,0.0,0.0,40,0.0,16
20,0.0,0.0,40,0.0,17
21,0.0,0.0,40,0.0,17
22,0.0,0.0,40,0.0,17
23,0.0,0.0,40,0.0,17
24,0.0,0.0,40,0.0,17
25,0.0,0.0,40,0.0,17
26,0.0,0.0,40,0.0,18
27,0.0,0.0,40,0.0,18
28,0.0,0.0,40,0.0,18
29,0.0,0.0,40,0.0,19
30,0.0,0.0,40,0.0,19
31,0.0,0.0,40,0.0,19
32,0.0,0.0,40,0.0,19
33,0.0,0.0,40,0.0,19
34,0.0,0.0,40,0.0,19
35,0.0,0.0,40,0.0,19
36,0.0,0.0,40,0.0,19
37,0.0,0.0,40,0.0,19
38,0.0,0.0,40,0.0,19
39,0.0,0.0,40,0.0,19
40,0.0,0.0,40,0.0,20
41,0.0,0.0,40,0.0,20
42,0.0,0.0,40,0.0,20
43,0.0,0.0,40,0.0,20
44,0.0,0.0,40,0.0,21
45,0.0,0.0,40,0.0,21
46,0.0,0.0,40,0.0,21
47,0.0,0.0,40,0.0,21
48,0.0,0.0,40,0.0,22
49,0.0,0.0,40,0.0,22
50,0.0,0.0,40,0.0,22
51,0.0,0.0,40,0.0,23
52,0.0,0.0,40,0.0,23
53,0.0,0.0,40,0.0,23
54,0.0,0.0,40,0.0,24
55,0.0,0.0,40,0.0,24
56,0.0,0.0,40,0.0,24
57,0.0,0.0,40,0.0,24
58,0.0,0.0,40,0.0,24
59,0.0,0.0,40,0.0,24
60,0.0,0.0,40,0.0,24
61,0.0,0.0,40,0.0,25
62,0.0,0.0,40,0.0,25
63,0.0,0.0,40,0.0,25
64,0.0,0.0,40,0.0,25
65,0.0,0.0,40,0.0,25
66,0.0,0.0,40,0.0,25
67,0.0,0.0,40,0.0,25
68,0.0,0.0,40,0.0,25
69,0.0,0.0,40,0.0,25
70,0.0,0.0,40,0.0,25
71,0.0,0.0,40,0.0,25
72,0.0,0.0,40,0.0,25
73,0.0,0.0,40,0.0,25
74,0.0,0.0,40,0.0,25
75,0.0,0.0,40,0.0,25
76,0.0,0.0,40,0.0,25
77,0.0,0.0,40,0.0,25
78,0.0,0.0,40,0.0,25
79,0.0,0.0,40,0.0,25
80,0.0,0.0,40,0.0,25
81,0.0,0.0,40,0.0,25
82,0.0,0.0,40,0.0,25
83,0.0,0.0,40,0.0,25
84,0.0,0.0,40,0.0,25
85,0.0,0.0,40,0.0,25
86,0.0,0.0,40,0.0,25
87,0.0,0.0,40,0.0,25
88,0.0,0.0,40,0.0,25
89,0.0,0.0,40,0.0,25
90,0.0,0.0,40,0.0,25
91,0.0,0.0,40,0.0,25
92,0.0,0.0,40,0.0,25
93,0.0,0.0,40,0.0,25
94,0.0,0.0,40,0.0,25
95,0.0,0.0,40,0.0,25
96,0.0,0.0,40,0.0,25
97,0.0,0.0,40,0.0,25
98,0.0,0.0,40,0.0,25
99,0.0,0.0,40,0.0,26
100,0.0,0.0,40,0.0678,26
101,0.0,0.0,40,0.0678,26
102,0.0,0.0,40,0.0678,26
103,0.0,0.0,40,0.0678,26
104,0.0,0.0,40,0.0678,27
105,0.0,0.0,40,0.0678,29
106,0.0,0.0,40,0.0678,29
107,0.0,0.0,40,0.0678,30
108,0.0,0.0,40,0.0678,31
109,0.0,0.0,40,0.0678,31
110,0.0,0.0,40,0.0678,31
111,0.0,0.0,40,0.0678,33
112,0.0,0.0,40,0.0678,33
113,0.0,0.0,40,0.0678,33
114,0.0,0.0,40,0.0678,33
115,0.0,0.0,40,0.0678,33
116,0.0,0.0,40,0.0678,33
117,0.0,0.0,40,0.0678,33
118,0.0,0.0,40,0.0678,33
119,0.0,0.0,40,0.0678,33
120,0.0,0.0,40,0.0678,35
121,0.0,0.0,40,0.0678,35
122,0.0,0.0,40,0.0678,37
123,0.0,0.0,40,0.0678,38
124,0.0,0.0,40,0.0678,38
125,0.0,0.0,40,0.0678,39
126,0.0,0.0,40,0.0678,39
127,0.0,0.0,40,0.0678,39
128,0.0,0.0,40,0.0678,39
129,0.0,0.0,40,0.0678,39
130,0.0,0.0,40,0.0678,39
131,0.0,0.0,40,0.0678,39
132,0.0,0.0,40,0.0678,39
133,0.0,0.0,40,0.0678,39
134,0.0,0.0,40,0.0678,39
135,0.0,0.0,40,0.0678,39
136,0.0,0.0,40,0.0678,39
137,0.0,0.0,40,0.0678,39
138,0.0,0.0,40,0.0678,39
139,0.0,0.0,40,0.0678,39
140,0.0,0.0,40,0.0678,39
141,0.0,0.0,40,0.0678,39
142,0.0,0.0,40,0.0678,39
143,0.0,0.0,40,0.0678,39
144,0.0,0.0,40,0.0678,39
145,0.0,0.0,40,0.0678,39
146,0.0,0.0,40,0.0678,39
147,0.0,0.0,40,0.0678,39
148,0.0,0.0,40,0.0678,39
149,0.0,0.0,40,0.0678,39
150,0.0,0.0,40,0.0678,39
151,0.0,0.0,40,0.0678,39
152,0.0,0.0,40,0.0678,39
153,0.0,0.0,40,0.0678,39
154,0.0,0.0,40,0.0678,39
155,0.0,0.0,40,0.0678,39
156,0.0,0.0,40,0.0678,39
157,0.0,0.0,40,0.0678,39
158,0.0,0.0,40,0.0678,39
159,0.0,0.0,40,0.0678,39
160,0.0,0.0,40,0.0678,39
161,0.0,0.0,40,0.0678,39
162,0.0,0.0,40,0.0678,39
163,0.0,0.0,40,0.0678,39
164,0.0,0.0,40,0.0678,39
165,0.0,0.0,40,0.0678,39
166,0.0,0.0,40,0.0678,39
167,0.0,0.0,40,0.0678,39
168,0.0,0.0,40,0.0678,39
169,0.0,0.0,40,0.0678,39
170,0.0,0.0,40,0.0678,39
171,0.0,0.0,40,0.0678,42
172,0.0,0.0,40,0.0678,42
173,0.0,0.0,40,0.0678,44
174,0.0,0.0,40,0.0678,44
175,0.0,0.0,40,0.0678,44
176,0.0,0.0,40,0.0678,45
177,0.0,0.0,40,0.0678,45
178,0.0,0.0,40,0.0678,45
179,0.0,0.0,40,0.0678,45
180,0.0,0.0,40,0.0678,45
181,0.0,0.0,40,0.0678,45
182,0.0,0.0,40,0.0678,45
183,0.0,0.0,40,0.0678,45
