gen,s_mean,avg_fitness,agent_count,avg_lz,archive_size
0,0.0,0.0,40,0.0,0
1,0.015968585,0.0,40,0.0,15
2,0.032737717,0.0,40,0.0,15
3,0.049063712,0.0,40,0.0,16
4,0.06268884,0.0,40,0.0,19
5,0.072264284,0.0,40,0.0,20
6,0.08294524,0.0,40,0.0,23
7,0.09645471,0.0,40,0.0,25
8,0.107085325,0.0,40,0.0,26
9,0.12144612,0.0,40,0.0,26
10,0.13515727,0.0,40,0.0,26
11,0.15227762,0.0,40,0.0,27
12,0.16311331,0.0,40,0.0,27
13,0.1744315,0.0,40,0.0,27
14,0.18227816,0.0,40,0.0,27
15,0.19277243,0.0,40,0.0,27
16,0.2007563,0.0,40,0.0,28
17,0.2139774,0.0,40,0.0,29
18,0.21891667,0.0,40,0.0,29
19,0.22862749,0.0,40,0.0,30
20,0.23682144,0.0,40,0.0,30
21,0.24773613,0.0,40,0.0,30
22,0.25737786,0.0,40,0.0,32
23,0.26842418,0.0,40,0.0,33
24,0.27548695,0.0,40,0.0,33
25,0.2797354,0.0,40,0.0,33
26,0.28251448,0.0,40,0.0,34
27,0.28697255,0.0,40,0.0,34
28,0.29413283,0.0,40,0.0,35
29,0.29894987,0.0,40,0.0,35
30,0.30589226,0.0,40,0.0,35
31,0.30880797,0.0,40,0.0,35
32,0.31951985,0.0,40,0.0,37
33,0.32331753,0.0,40,0.0,38
34,0.32965216,0.0,40,0.0,40
35,0.33393157,0.0,40,0.0,40
36,0.33856243,0.0,40,0.0,41
37,0.3434671,0.0,40,0.0,41
38,0.34755737,0.0,40,0.0,41
39,0.35652745,0.0,40,0.0,41
40,0.36351743,0.0,40,0.0,41
41,0.3667097,0.0,40,0.0,41
42,0.37073332,0.0,40,0.0,41
43,0.37198135,0.0,40,0.0,41
44,0.37536925,0.0,40,0.0,41
45,0.37756398,0.0,40,0.0,41
46,0.38144982,0.0,40,0.0,41
47,0.38804588,0.0,40,0.0,41
48,0.3922528,0.0,40,0.0,42
49,0.3984007,0.0,40,0.0,42
50,0.4001255,0.0,40,0.0,42
51,0.4037279,0.0,40,0.0,42
52,0.40855157,0.0,40,0.0,43
53,0.4127916,0.0,40,0.0,43
54,0.41333422,0.0,40,0.0,43
55,0.41577637,0.0,40,0.0,43
56,0.4184818,0.0,40,0.0,44
57,0.4238003,0.0,40,0.0,44
58,0.42418027,0.0,40,0.0,44
59,0.42770293,0.0,40,0.0,44
60,0.4305291,0.0,40,0.0,45
61,0.43476406,0.0,40,0.0,45
62,0.44076583,0.0,40,0.0,45
63,0.44534189,0.0,40,0.0,46
64,0.44651464,0.0,40,0.0,46
65,0.4495129,0.0,40,0.0,46
66,0.44870195,0.0,40,0.0,46
