gen,s_mean,avg_fitness,agent_count,avg_lz,archive_size
0,0.0,0.0,40,0.0,0
1,0.019997949,0.0,40,0.0,14
2,0.033626385,0.0,40,0.0,14
3,0.04685585,0.0,40,0.0,15
4,0.06183548,0.0,40,0.0,16
5,0.07246181,0.0,40,0.0,18
6,0.08630375,0.0,40,0.0,20
7,0.10087013,0.0,40,0.0,21
8,0.11388001,0.0,40,0.0,22
9,0.12424974,0.0,40,0.0,23
10,0.13815147,0.0,40,0.0,26
11,0.14959224,0.0,40,0.0,26
12,0.16101104,0.0,40,0.0,26
13,0.17075163,0.0,40,0.0,26
14,0.17675892,0.0,40,0.0,26
15,0.18728419,0.0,40,0.0,26
16,0.20002124,0.0,40,0.0,26
17,0.20689282,0.0,40,0.0,26
18,0.21969156,0.0,40,0.0,27
19,0.22674932,0.0,40,0.0,27
20,0.23316917,0.0,40,0.0,27
21,0.24291308,0.0,40,0.0,28
22,0.25075236,0.0,40,0.0,29
23,0.25896987,0.0,40,0.0,29
24,0.26537162,0.0,40,0.0,29
25,0.27182811,0.0,40,0.0,29
26,0.27832705,0.0,40,0.0,30
27,0.28859976,0.0,40,0.0,30
28,0.29269755,0.0,40,0.0,30
29,0.3006289,0.0,40,0.0,34
30,0.3070174,0.0,40,0.0,36
31,0.31394526,0.0,40,0.0,36
32,0.3193041,0.0,40,0.0,37
33,0.32404053,0.0,40,0.0,37
34,0.33147794,0.0,40,0.0,37
35,0.33802906,0.0,40,0.0,37
36,0.34100097,0.0,40,0.0,37
37,0.34721714,0.0,40,0.0,38
38,0.35043085,0.0,40,0.0,38
39,0.35640442,0.0,40,0.0,38
40,0.3599755,0.0,40,0.0,38
41,0.36603886,0.0,40,0.0,38
42,0.3688825,0.0,40,0.0,38
43,0.37461,0.0,40,0.0,38
44,0.37723595,0.0,40,0.0,38
45,0.38009083,0.0,40,0.0,39
46,0.38447312,0.0,40,0.0,39
47,0.38652402,0.0,40,0.0,40
48,0.38644278,0.0,40,0.0,41
49,0.38949904,0.0,40,0.0,41
50,0.38911286,0.0,40,0.0,41
51,0.3920389,0.0,40,0.0,41
52,0.39642367,0.0,40,0.0,42
53,0.40013614,0.0,40,0.0,42
54,0.4049875,0.0,40,0.0,42
55,0.41135693,0.0,40,0.0,42
56,0.41303942,0.0,40,0.0,42
57,0.41751406,0.0,40,0.0,42
58,0.41547677,0.0,40,0.0,42
59,0.4152546,0.0,40,0.0,43
60,0.41622618,0.0,40,0.0,43
61,0.418987,0.0,40,0.0,43
62,0.4204442,0.0,40,0.0,43
63,0.42488882,0.0,40,0.0,43
64,0.4290942,0.0,40,0.0,44
65,0.42990065,0.0,40,0.0,45
66,0.43425176,0.0,40,0.0,45
67,0.43803164,0.0,40,0.0,45
68,0.437987,0.0,40,0.0,45
69,0.44043472,0.0,40,0.0,45
70,0.4410623,0.0,40,0.0,45
71,0.4411705,0.0,40,0.0,45
72,0.4448087,0.0,40,0.0,46
73,0.44164488,0.0,40,0.0,46
74,0.44344282,0.0,40,0.0,46
75,0.44792333,0.0,40,0.0,46
76,0.45030415,0.0,40,0.0,46
77,0.45041445,0.0,40,0.0,47
78,0.4516714,0.0,40,0.0,47
79,0.4491734,0.0,40,0.0,48
80,0.44745883,0.0,40,0.0,48
81,0.4494872,0.0,40,0.0,48
82,0.4510292,0.0,40,0.0,48
83,0.4528372,0.0,40,0.0,48
84,0.44959894,0.0,40,0.0,48
85,0.45115113,0.0,40,0.0,48
86,0.45432457,0.0,40,0.0,48
