generation,gac,mean_novelty,archive_size
110,17.58,0.5396459683186164,200
111,20.46,0.5517438221870244,200
112,18.0,0.5322093186500245,200
113,20.6,0.5427191458821448,200
114,20.06,0.5293199892865509,200
115,19.2,0.5539199049526665,200
116,21.92,0.5399970611618581,200
117,20.14,0.5782790968224074,200
118,18.74,0.5771777206012284,200
119,18.26,0.5359780242216331,200
120,16.18,0.5143547649067908,200
121,13.78,0.48677238865476447,200
122,12.58,0.4759847005167741,200
123,13.58,0.43193577899407026,200
124,10.88,0.47372724360685653,200
125,12.36,0.4468454723217461,200
126,11.78,0.45536772271595394,200
127,12.64,0.4613143654721783,200
128,12.1,0.47723868452637835,200
129,12.1,0.479569460721303,200
130,11.66,0.4721319680666024,200
131,12.44,0.48739821641333264,200
132,12.26,0.4832448139718232,200
133,12.96,0.4878053781319119,200
134,14.06,0.48548364598452737,200
135,14.5,0.5082558257238009,200
136,14.3,0.517724166790607,200
137,16.18,0.5330469727385974,200
138,13.98,0.5120079065542643,200
139,13.96,0.5298461606304886,200
140,15.4,0.530283811469728,200
141,13.14,0.5211472390680262,200
142,13.82,0.5355278159334372,200
143,14.2,0.5716375697525058,200
144,15.0,0.5948198655162336,200
145,13.84,0.5738446161441769,200
146,15.6,0.5906180750983855,200
147,14.58,0.5531508124490582,200
148,15.68,0.5854460798086915,200
149,15.06,0.5592794027435555,200
150,16.88,0.6008604359774876,200
151,18.64,0.5840844298697828,200
152,17.76,0.5936099883434427,200
153,20.86,0.5638433028605839,200
154,16.24,0.6113612746534117,200
155,17.52,0.607016244957007,200
156,16.7,0.6029961354428793,200
157,18.36,0.5817046313259414,200
158,16.34,0.6072664917476062,200
159,16.02,0.5976628040314104,200
160,17.76,0.5447819972073602,200
161,17.16,0.579106838915676,200
162,16.74,0.627638536277246,200
163,17.28,0.6125189686139383,200
164,17.94,0.5623752562518706,200
165,16.96,0.6045109850848513,200
166,17.76,0.5590361947099897,200
167,18.42,0.5425409905833282,200
168,15.48,0.5403185922501614,200
169,18.44,0.48322146944069594,200
170,15.1,0.4810320083268879,200
171,15.72,0.4820156913008753,200
172,15.88,0.529277842386217,200
173,17.94,0.5185279892197164,200
174,16.88,0.5622842714996988,200
175,19.42,0.5423488431148729,200
176,20.64,0.5199977552638434,200
177,19.7,0.5593844298514874,200
178,21.92,0.5415448326664236,200
179,23.44,0.5420724371765315,200
180,26.08,0.5015363977606213,200
181,23.5,0.4970589038381118,200
182,26.2,0.4824967274338217,200
183,24.4,0.5479870154595132,200
184,23.26,0.5374818750086107,200
185,23.82,0.5654316884279406,200
186,23.72,0.5085323811202118,200
187,24.44,0.5294612118001315,200
188,21.16,0.5000928356524148,200
189,23.36,0.5312793691807617,200
190,22.6,0.5441535662825164,200
191,21.6,0.5379772180130444,200
192,23.98,0.5916317455128003,200
193,21.68,0.6121694489501908,200
194,23.82,0.6102062383507324,200
195,23.4,0.5933804602054473,200
196,25.42,0.587472302819933,200
197,26.14,0.5187328138293126,200
198,26.72,0.5399535302902205,200
199,25.9,0.49936201943198166,200
200,28.68,0.5373933064710364,200
201,27.28,0.5234528076370503,200
202,27.44,0.5514387091045396,200
203,28.08,0.5619379096250493,200
204,26.58,0.5545776406992649,200
205,27.22,0.5552194130842285,200
206,26.32,0.5577845414851076,200
207,28.58,0.531289912495599,200
208,26.08,0.45557660197956495,200
209,27.12,0.5025211794354912,200
210,28.34,0.5469420362514894,200
211,30.04,0.5421065115609202,200
212,30.28,0.5443932467549079,200
213,29.46,0.5742801041756777,200
214,29.4,0.5728034976555613,200
215,29.24,0.5997394252982796,200
216,30.52,0.6260709971647997,200
217,28.78,0.6388893963272141,200
218,29.44,0.6062076628367491,200
219,30.06,0.5905647932884163,200
220,31.08,0.5561207416440904,200
221,28.58,0.5589821954557077,200
222,30.14,0.5337167012461943,200
223,27.76,0.5578336908873753,200
224,25.24,0.541972986128214,200
225,28.86,0.5676264981571925,200
226,28.16,0.5429521188612144,200
227,27.08,0.5593210827514539,200
228,25.5,0.5181012325025389,200
229,24.44,0.5243757379397925,200
230,26.76,0.5089878325232581,200
231,25.22,0.5311312606645598,200
232,26.2,0.5337680363321171,200
233,25.86,0.5890235448035328,200
234,24.86,0.5235563655165131,200
235,25.36,0.5250358399266726,200
236,25.12,0.5082172083021849,200
237,21.86,0.5753153843647412,200
238,23.86,0.5841441758095741,200
239,21.94,0.595100991991112,200
240,22.98,0.6137354626086382,200
241,19.68,0.607238486851535,200
242,20.54,0.5256589187966931,200
243,18.92,0.5650023408818254,200
244,17.98,0.5189512474009166,200
245,18.18,0.5287918456170227,200
246,20.46,0.5533919605978554,200
247,18.48,0.5677068321987374,200
248,20.18,0.6010562568260894,200
249,19.32,0.5541252407478319,200
250,18.42,0.526878975756414,200
251,18.9,0.5574211334960973,200
252,21.14,0.5304609045947768,200
253,20.42,0.5134737443445792,200
254,21.58,0.5247324087859638,200
255,22.26,0.4523779166952672,200
256,22.46,0.5034403657007277,200
257,21.78,0.5285917892039375,200
258,22.68,0.5258262907598613,200
259,22.74,0.5550286505904104,200
260,22.6,0.5550106416830995,200
261,23.46,0.5645111474743869,200
262,23.46,0.5592872425287682,200
263,22.96,0.5618465485096473,200
264,24.4,0.5353303793938113,200
265,24.46,0.5228208106831881,200
266,25.0,0.5685840031708469,200
267,23.28,0.5333955505936138,200
268,24.74,0.556673450178818,200
269,25.26,0.5966024489796338,200
270,23.5,0.5654312483647419,200
271,25.48,0.5709526690344991,200
272,25.94,0.5470487090586571,200
273,24.84,0.6036686327579722,200
274,25.28,0.5557825638400984,200
275,26.0,0.5478428816695677,200
276,23.78,0.5493727172356404,200
277,23.68,0.4309838505828027,200
278,22.86,0.47575565046888907,200
279,23.28,0.47313241102946596,200
280,22.54,0.5092168081595105,200
281,22.84,0.5082954367689119,200
282,21.94,0.5200870499698461,200
283,22.02,0.5321254166566304,200
284,22.26,0.5164842703957249,200
285,21.58,0.5318979476278707,200
286,20.84,0.5486606922629861,200
287,19.48,0.5302726938815246,200
288,20.32,0.5190653152089392,200
289,20.26,0.5074394271783657,200
290,21.04,0.4955034587548783,200
291,21.2,0.46646108115726626,200
292,21.74,0.4949943152726581,200
293,21.62,0.5351963967494384,200
294,22.74,0.5358714742450151,200
295,22.46,0.5151104512635333,200
296,22.42,0.5425430422642046,200
297,22.84,0.5950775341912912,200
298,22.4,0.6012486961294058,200
299,22.48,0.5749579703940403,200
300,21.76,0.572970816102873,200
301,23.18,0.5632331814806768,200
302,22.62,0.5570104076411035,200
303,21.86,0.5644656865654335,200
304,21.76,0.5714849603798422,200
305,22.44,0.5777524456404225,200
306,23.4,0.5616552097501643,200
307,23.64,0.562725393804905,200
308,23.76,0.5790245793050486,200
309,23.44,0.5755934940131298,200
310,22.14,0.5828472904349817,200
311,23.86,0.6016379245098328,200
312,23.76,0.5885149369355797,200
313,23.88,0.5904206264327365,200
314,24.04,0.6183018826172862,200
315,22.56,0.6142198936065583,200
316,20.06,0.5628443083343259,200
317,20.88,0.5498585622747095,200
318,18.12,0.5377821353549014,200
319,18.66,0.5067798136371673,200
320,19.08,0.5144892276728208,200
321,20.0,0.5174819443445755,200
322,17.44,0.5374462979057308,200
323,17.12,0.553577001872085,200
324,19.94,0.5189356658473615,200
325,19.4,0.5106126775796642,200
326,19.8,0.5202806698609994,200
327,19.22,0.5400378529128856,200
328,20.4,0.5033431118184734,200
329,20.26,0.5157935707544828,200
330,19.68,0.4978306180398592,200
331,19.84,0.5487425729035283,200
332,19.98,0.5360370695787301,200
333,17.74,0.5905745621613534,200
334,18.0,0.6015796072602485,200
335,18.64,0.5795802042323029,200
336,17.46,0.5792533604029059,200
337,18.58,0.5470816188479852,200
338,18.64,0.5412600642629911,200
339,18.84,0.5041538935423082,200
340,18.68,0.5301492060485193,200
341,19.18,0.49161518516533603,200
342,18.5,0.5168713448980518,200
343,18.9,0.5185724093644454,200
344,18.58,0.5755770041526879,200
345,19.2,0.5494990264890928,200
346,18.82,0.5380776807491084,200
347,19.92,0.5301385701232268,200
348,20.58,0.5192708989908708,200
349,21.36,0.5474372028207672,200
350,22.06,0.5368518136986997,200
351,21.34,0.5102147303294923,200
352,22.62,0.4616846020958981,200
353,22.12,0.4807426928027932,200
354,22.56,0.49378901995403324,200
355,22.88,0.48771499538505814,200
356,22.82,0.5086278290851052,200
357,23.14,0.5098291311729827,200
358,22.62,0.5029804795689858,200
359,22.82,0.5231266022773637,200
360,22.58,0.5394461881170739,200
361,22.16,0.58325147857714,200
362,23.58,0.585893842068535,200
363,23.74,0.608033906608158,200
364,23.14,0.6453150615946156,200
365,23.78,0.5975636753446253,200
366,24.5,0.5987110332059732,200
367,23.9,0.5889851713103359,200
368,24.2,0.5731929026075069,200
369,23.5,0.5882518377621342,200
370,23.56,0.5561375864097892,200
371,24.0,0.556988901339694,200
372,24.18,0.5772399216156437,200
373,23.86,0.6092689018090173,200
374,23.12,0.6168899364423482,200
375,24.0,0.65361262087436,200
376,23.78,0.6298600898320138,200
377,25.04,0.6263989787268943,200
378,24.8,0.6021883514559135,200
379,25.06,0.590665850776889,200
380,24.86,0.5620610072275837,200
381,25.34,0.5855445198423641,200
382,24.7,0.5333404828079906,200
383,25.3,0.5048336895800211,200
384,25.38,0.4654677681815022,200
385,25.46,0.4688169216004272,200
386,26.08,0.4182242149712366,200
387,25.66,0.42423249203079194,200
388,25.52,0.4084302171840566,200
389,25.66,0.43050702406797314,200
390,25.14,0.46613126078270156,200
391,26.18,0.4737173223681203,200
392,25.72,0.4538236755633392,200
393,26.58,0.47814099338149446,200
394,25.82,0.4767751188230173,200
395,26.42,0.4546044858553433,200
396,26.72,0.49167309832214195,200
397,27.82,0.4997515291859256,200
398,26.68,0.5186365486826743,200
399,26.3,0.5189545229707219,200
400,25.76,0.5223682486220361,200
401,24.54,0.5158998820561385,200
402,25.02,0.5051267654811348,200
403,25.1,0.5111867500615289,200
404,25.92,0.5167145634514627,200
405,25.08,0.5033966358781534,200
406,25.98,0.5475511733449029,200
407,26.18,0.571575330507743,200
408,25.36,0.5321375957673781,200
409,25.9,0.5839543119992616,200
410,25.5,0.5237524121859818,200
411,25.2,0.5774170986504632,200
412,25.52,0.6019293343664961,200
413,27.0,0.6346609035305834,200
414,25.44,0.619626631789374,200
415,26.08,0.615584279808385,200
416,25.84,0.6170340713777667,200
417,26.0,0.597007887465744,200
418,25.42,0.6127104401926281,200
419,26.06,0.6137277442974566,200
420,27.18,0.5959185840541966,200
421,26.72,0.5880702780224228,200
422,26.42,0.6008184128142452,200
423,27.1,0.6092609230523284,200
424,26.04,0.5634516662700892,200
425,26.4,0.5517156624866998,200
426,26.12,0.6026809183251379,200
427,25.92,0.5702548484674689,200
428,26.46,0.6061119018229891,200
429,26.36,0.5327226165811951,200
430,27.5,0.5124772359044867,200
431,26.84,0.5266121439014557,200
432,27.26,0.5240719665234752,200
433,26.9,0.5311827952641135,200
434,27.46,0.5563596649898801,200
435,26.6,0.5469469976048401,200
436,25.74,0.5186255074473902,200
437,25.8,0.5356895826421278,200
438,26.44,0.5414707783633701,200
439,25.0,0.5139052815805247,200
440,25.5,0.5195669090173741,200
441,26.54,0.5612379356085977,200
442,26.34,0.54403456123228,200
443,27.24,0.5283137327742601,200
444,25.36,0.5066814667009001,200
445,26.54,0.5065103891822398,200
446,26.06,0.4970511205681189,200
447,27.1,0.5461858318682506,200
448,24.98,0.5645114334404703,200
449,25.12,0.5340235030849424,200
450,25.16,0.5260405563498033,200
451,24.76,0.518041585268979,200
452,26.0,0.5638196087091355,200
453,26.16,0.5615738343727341,200
454,24.64,0.5801244544878059,200
455,25.66,0.5288347583715942,200
456,26.14,0.577018033310911,200
457,26.48,0.5700792267410978,200
458,27.46,0.5559453824560887,200
459,24.6,0.6080481461420866,200
460,25.22,0.5245280946518481,200
461,24.86,0.5032594198549706,200
462,25.56,0.5352408440889379,200
463,25.4,0.5249702270294462,200
464,26.1,0.556033796042341,200
465,26.78,0.5122531764519906,200
466,26.26,0.5141943843496669,200
467,26.6,0.4937146478338745,200
468,26.24,0.5166519627336157,200
469,27.62,0.5360129479274672,200
470,27.14,0.5512205854800132,200
471,27.42,0.5427953485935643,200
472,26.08,0.5452709566207391,200
473,25.4,0.5272066828545376,200
474,26.14,0.5666520132288136,200
475,25.42,0.5639757177951514,200
476,27.12,0.5588104448164758,200
477,26.16,0.5659972434155106,200
478,27.0,0.5491228977457724,200
479,27.18,0.5300559137962708,200
480,27.06,0.4886552670592281,200
481,27.76,0.5243070413273224,200
482,27.28,0.594522407077721,200
483,26.36,0.6070784817662982,200
484,27.06,0.648614853460955,200
485,26.9,0.6178376085325721,200
486,27.56,0.656306394220974,200
487,28.04,0.5599776633868236,200
488,27.62,0.5559261819092953,200
489,27.12,0.5902168300015612,200
490,27.82,0.5754273056789971,200
491,26.74,0.6023221550375891,200
492,26.58,0.6183891353731796,200
493,27.18,0.587540573555541,200
494,26.12,0.5772196446865516,200
495,26.6,0.6200149306760568,200
496,26.24,0.6241484855925253,200
497,26.62,0.6316850366367828,200
498,26.5,0.6295384714972485,200
499,25.96,0.584876301898027,200
500,26.98,0.611024850873719,200
501,26.02,0.5995973811597092,200
502,27.72,0.6282520464048702,200
503,26.12,0.6303457602958077,200
504,26.58,0.6406541067318439,200
505,27.58,0.5919061716654526,200
506,25.6,0.6004658827511479,200
507,24.98,0.5894223465771654,200
508,24.4,0.5327257462268714,200
509,24.4,0.5221437830404255,200
510,23.66,0.5119068635616807,200
511,22.02,0.5027899111754103,200
512,21.38,0.5100550566445317,200
513,22.24,0.5284145818056226,200
514,20.0,0.5396749270817667,200
515,22.0,0.5071642623327199,200
516,22.96,0.4929701962521613,200
517,24.42,0.45799897272150014,200
518,24.64,0.5001618675400338,200
519,24.3,0.5228587343686263,200
520,27.34,0.5000148586287437,200
521,23.66,0.519157084912445,200
522,24.94,0.5284714027612509,200
523,26.74,0.5160251055868541,200
524,23.86,0.5633669208296987,200
525,24.4,0.49539645980650454,200
526,23.44,0.5254194435552528,200
527,25.42,0.5367559229504346,200
528,25.54,0.5240950406741578,200
529,25.1,0.5742909975512217,200
530,25.6,0.5283040812178635,200
531,22.02,0.5549655219465981,200
532,23.92,0.5440390146050169,200
533,22.02,0.5580096476812131,200
534,23.96,0.5690381825874107,200
535,23.12,0.5130149873948187,200
536,24.98,0.5030405382706573,200
537,24.08,0.5019758359890334,200
538,24.04,0.516336009947579,200
539,22.78,0.558367938324348,200
540,24.78,0.593963957047007,200
541,23.16,0.5575681935473487,200
542,21.82,0.5258010446518182,200
543,23.62,0.5454643869569955,200
544,22.3,0.532117741646537,200
545,23.54,0.5662578911208155,200
546,21.02,0.5293619824514512,200
547,24.44,0.5420948467068084,200
548,24.56,0.49608812912027017,200
549,23.62,0.4957215455963114,200
550,24.78,0.5056162562041632,200
551,23.22,0.5017251196921424,200
552,23.58,0.5094886346933545,200
553,24.18,0.5688448913463122,200
554,24.62,0.5853363535673101,200
555,23.68,0.6138015536137074,200
556,24.02,0.6238341488348618,200
557,24.84,0.6181989898599708,200
558,24.7,0.6205097333786247,200
559,23.2,0.5942427061449839,200
560,25.08,0.6167214339430925,200
561,22.78,0.5917414783890781,200
562,24.22,0.6157670648479612,200
563,21.74,0.6149577411645991,200
564,23.2,0.5459122935364773,200
565,20.12,0.6120331342841668,200
566,24.22,0.5614596230151049,200
567,19.98,0.5481012564909726,200
568,18.74,0.49837250404602834,200
569,19.48,0.49604873253161613,200
570,19.24,0.49377097318494867,200
571,20.54,0.49973211179464017,200
572,18.84,0.5053685764881579,200
573,21.62,0.5041999740890072,200
574,21.9,0.48398671193265785,200
575,20.86,0.4939473249473849,200
576,22.22,0.5311689735473736,200
577,20.1,0.5058233314127957,200
578,22.6,0.43967019453378575,200
579,21.64,0.4627463855087734,200
580,22.18,0.4766437577049825,200
581,20.14,0.48139240487326446,200
582,23.64,0.4805630931526691,200
583,21.68,0.5324442284791003,200
584,22.86,0.5336276025387875,200
585,23.66,0.5391439898492844,200
586,22.56,0.5364765975903351,200
587,22.34,0.5483117927220372,200
588,21.5,0.5648286438843257,200
589,21.48,0.5824313647791969,200
590,22.34,0.5953209383192639,200
591,23.5,0.5384719134285321,200
592,24.12,0.5563974971191683,200
593,22.34,0.5439387306273326,200
594,22.66,0.5948788386221068,200
595,19.92,0.6244652583113398,200
596,24.02,0.62940350583572,200
597,20.48,0.639302752809353,200
598,21.88,0.6537379331830935,200
599,20.6,0.6678101532392808,200
600,21.82,0.5900986650439837,200
601,25.08,0.5191014763531719,200
602,22.34,0.5131295049041246,200
603,27.42,0.5312937794395027,200
604,27.98,0.5003658411152687,200
605,27.34,0.5294172246038165,200
606,26.9,0.5513314504701227,200
607,26.54,0.5625360739218672,200
608,21.5,0.5407716565518021,200
609,28.48,0.5375944586271495,200
610,26.44,0.497750234926879,200
611,25.5,0.4771953187989994,200
612,27.64,0.4962075278480473,200
613,26.98,0.49488392604789505,200
614,24.58,0.5032681190589411,200
615,28.26,0.5168951790217321,200
616,25.92,0.5657352099967544,200
617,27.38,0.6022993980594255,200
618,28.06,0.5462948644463572,200
619,29.86,0.5244497337983066,200
620,30.34,0.5284335873229649,200
621,27.74,0.5079345326952047,200
622,29.76,0.4784123001683828,200
623,28.24,0.4852158322315105,200
624,32.9,0.5095384930245729,200
625,30.9,0.5267225417163854,200
626,33.64,0.49886576594551113,200
627,32.94,0.5393305622322573,200
628,32.06,0.5347000135685578,200
629,31.8,0.5399796078621876,200
630,31.74,0.5589394716821162,200
631,31.58,0.5391711796753654,200
632,31.02,0.567586070577121,200
633,30.82,0.6013775554624651,200
634,31.16,0.6073514940604176,200
635,30.52,0.5892717421053584,200
636,29.74,0.5999492399541366,200
637,29.6,0.5965016988173589,200
638,30.16,0.6015023208869104,200
639,28.38,0.5459693311332018,200
640,30.94,0.572946233279723,200
641,29.42,0.5624135373215139,200
642,30.72,0.6010771585271356,200
643,30.18,0.5919717373217729,200
644,30.08,0.5561575369816311,200
645,30.58,0.5339146519791685,200
646,31.6,0.4474565473435218,200
647,31.58,0.4996932532106204,200
648,30.74,0.5063181566795355,200
649,30.16,0.5109229655591148,200
650,32.7,0.5036237815364697,200
651,31.58,0.4808385551025649,200
652,30.54,0.5174295558857714,200
653,30.34,0.5511853771593836,200
654,30.42,0.5321622911845676,200
655,30.32,0.5575138014511621,200
656,30.18,0.5547137272186222,200
657,30.14,0.6043829487871635,200
658,30.36,0.5956227843122885,200
659,31.54,0.6031107474469519,200
660,30.16,0.581960227765244,200
661,31.22,0.5832235537393481,200
662,31.74,0.5745478806803337,200
663,31.58,0.5577497796364793,200
664,30.66,0.5636989339693225,200
665,29.52,0.5729114848362973,200
666,30.72,0.6030991532826924,200
667,31.22,0.6197931273847336,200
668,30.16,0.6104018105598507,200
669,30.48,0.6063912784703871,200
670,32.62,0.5654246106793955,200
671,29.98,0.5938815175258615,200
672,29.22,0.632158598618835,200
673,32.2,0.6476591807667783,200
674,28.28,0.6210429373479577,200
675,30.42,0.615765752918327,200
676,29.52,0.6007040873077644,200
677,28.52,0.5848465877846563,200
678,29.7,0.5565053221236125,200
679,29.74,0.4580660370774913,200
680,29.76,0.48804889050107403,200
681,31.42,0.5118834493362504,200
682,30.22,0.5384007522620771,200
683,29.36,0.5379606673589628,200
684,29.98,0.5294470655632135,200
685,30.14,0.49453029424689965,200
686,28.92,0.5168010118197448,200
687,30.26,0.5334493045678416,200
688,30.22,0.5334502602443384,200
689,31.2,0.5388040209103176,200
690,30.34,0.5501486637154008,200
691,30.62,0.5258024981512933,200
692,30.38,0.4918557961700584,200
693,30.42,0.4645870197602745,200
694,29.36,0.49016722008941743,200
695,29.5,0.48811112033917775,200
696,28.86,0.4800126969191414,200
697,31.2,0.4702466824415303,200
698,29.2,0.47236999820361547,200
699,29.92,0.48816080172817883,200
700,27.78,0.5105370407494159,200
701,30.54,0.5564727860964006,200
702,29.98,0.5546336628872812,200
703,29.04,0.5587213525157811,200
704,31.58,0.5562658655225665,200
705,30.76,0.5910023934729276,200
706,29.62,0.5659084276243422,200
707,30.1,0.5710774191724213,200
708,30.02,0.5594372918527485,200
709,30.44,0.5622292724815796,200
710,29.64,0.5672663442594683,200
711,28.4,0.5422465036083984,200
712,29.68,0.5679788582995206,200
713,30.52,0.5403343681104649,200
714,26.78,0.5865789158615002,200
715,26.88,0.585341907935523,200
716,28.58,0.5729649470665863,200
717,26.98,0.5787896905942306,200
718,28.74,0.5663549124217632,200
719,28.02,0.5837541300348623,200
720,28.14,0.5889712181725892,200
721,28.12,0.6042442691126374,200
722,27.54,0.5654543665857287,200
723,27.76,0.6084161754303838,200
724,29.02,0.6406293143093957,200
725,28.58,0.6466923559329135,200
726,28.2,0.5997932745159795,200
727,28.04,0.576863267490516,200
728,26.32,0.5830576100017353,200
729,26.42,0.5127462751712667,200
730,24.18,0.5280880388876055,200
731,24.82,0.530461498613238,200
732,23.82,0.5853814661217704,200
733,22.92,0.5743572174902949,200
734,23.46,0.5744339624225795,200
735,23.74,0.5827210360863709,200
736,21.48,0.5846535884849215,200
737,22.28,0.5457295287997551,200
738,22.36,0.547942508137686,200
739,22.14,0.5542213956933658,200
740,22.68,0.566878580465654,200
741,22.14,0.5279916003752593,200
742,22.18,0.551344536793454,200
743,22.44,0.5343412550973937,200
744,20.64,0.5321285479015437,200
745,21.76,0.5224747622431856,200
746,21.68,0.5606433398238095,200
747,20.76,0.5338083547496588,200
748,22.28,0.5481111592852562,200
749,20.22,0.5524047155487026,200
750,21.86,0.5389813448150531,200
751,21.9,0.5249143122762002,200
752,21.78,0.5557466821612566,200
753,22.5,0.576284144260724,200
754,22.92,0.5605970959848926,200
755,21.34,0.555991353763269,200
756,20.52,0.5590254031525567,200
757,19.26,0.5664851382775171,200
758,22.12,0.5029971541145282,200
759,19.4,0.5148531394016451,200
760,22.5,0.5147386347978323,200
761,22.28,0.5267012323718623,200
762,23.92,0.5040085116465537,200
763,22.3,0.47985374911612894,200
764,26.1,0.4996451546136301,200
765,22.92,0.5217227778960772,200
766,23.58,0.5123548465374047,200
767,25.18,0.5109420513947869,200
768,23.8,0.5485040486909194,200
769,24.44,0.5276004643696269,200
770,24.26,0.5323232268234764,200
771,24.96,0.5729146476467726,200
772,25.54,0.5752859053008545,200
773,24.5,0.6149829056997355,200
774,26.54,0.5405066317902578,200
775,24.6,0.531079658153809,200
776,25.8,0.5482255665849951,200
777,22.88,0.5595924974994843,200
778,25.5,0.5510862215489449,200
779,20.68,0.5347323660887613,200
780,18.92,0.5171258472467096,200
781,19.88,0.5013781289552831,200
782,16.82,0.5152804844198509,200
783,18.32,0.5318045617221249,200
784,18.5,0.5368002262628901,200
785,19.64,0.5161647555690112,200
786,20.8,0.5705761641442259,200
787,22.84,0.5711801265655626,200
788,24.16,0.5589269349192445,200
789,23.24,0.5839682760444281,200
790,28.5,0.5894469654168819,200
791,24.68,0.5496842613457832,200
792,25.68,0.5197106619127515,200
793,28.58,0.5148493925351315,200
794,25.38,0.506787176559733,200
795,22.52,0.47348160474084916,200
796,30.1,0.49480592824994196,200
797,28.94,0.5044893712710963,200
798,27.04,0.488774442893678,200
799,28.56,0.49037074698899535,200
800,26.98,0.5053877551956141,200
801,30.5,0.5046347490203058,200
802,29.24,0.4925470576517351,200
803,27.72,0.4877890998479076,200
804,31.16,0.4942394706689908,200
805,29.96,0.5087589379429941,200
806,29.46,0.5263081900115103,200
807,32.62,0.5212441109414118,200
808,32.32,0.48505710052316414,200
809,32.48,0.47618776829254855,200
810,32.76,0.48985928445719806,200
811,32.26,0.4829918932388177,200
812,32.82,0.499266348960657,200
813,32.46,0.4847445657454445,200
814,32.24,0.4790332368181779,200
815,32.94,0.4854767382373991,200
816,31.54,0.4943693687237646,200
817,32.84,0.5066312965669428,200
818,31.66,0.502371687582036,200
819,31.7,0.5376202583076188,200
820,32.4,0.5367468145329739,200
821,32.56,0.5583128905658608,200
822,32.38,0.5500503857545581,200
823,32.86,0.5625189281256118,200
824,31.14,0.5450276102238552,200
