generation,gac,mean_novelty,archive_size
98,7.98,0.5078228865813681,200
99,9.46,0.48584686324933385,200
100,8.48,0.4509306628009943,200
101,9.1,0.45198324971022785,200
102,8.4,0.4842586233509831,200
103,8.78,0.46702908857826386,200
104,9.14,0.4464263077833126,200
105,9.52,0.4614638818781405,200
106,9.06,0.5018663063980225,200
107,10.46,0.5165333682592368,200
108,8.8,0.5225198692991956,200
109,8.9,0.5295144154844443,200
110,10.12,0.5391351462287682,200
111,9.28,0.557924910181367,200
112,10.08,0.5963753071991958,200
113,8.98,0.5981117390613393,200
114,10.82,0.6445347471722621,200
115,10.64,0.618060742801923,200
116,11.64,0.6522676710073064,200
117,9.32,0.5858800892737929,200
118,8.6,0.5899314397712032,200
119,9.3,0.5489172406091329,200
120,8.46,0.5710997369765236,200
121,10.4,0.561786890750737,200
122,8.16,0.5130447921336245,200
123,7.88,0.5435599029948801,200
124,8.32,0.5500983939605782,200
125,10.0,0.5494500654041898,200
126,9.06,0.5934522229555245,200
127,11.04,0.5932959239334308,200
128,11.74,0.5668361602144905,200
129,9.84,0.5786592807507579,200
130,10.08,0.533864498141657,200
131,10.94,0.55912214462833,200
132,10.26,0.5341397959453973,200
133,10.44,0.5851797727051481,200
134,10.54,0.5970030293322803,200
135,10.28,0.547765030654107,200
136,13.22,0.5708458557451436,200
137,11.78,0.5032928639789984,200
138,11.64,0.5362939978834035,200
139,11.7,0.5592521183513652,200
140,12.46,0.5564613245716753,200
141,11.36,0.5106616360234799,200
142,13.62,0.5194340767386887,200
143,12.42,0.5347894980607821,200
144,12.44,0.506431824811788,200
145,10.5,0.524618180416236,200
146,11.66,0.4728768897309124,200
147,11.9,0.4508550060086951,200
148,11.7,0.4825856259917397,200
149,11.88,0.4908976833413635,200
150,11.62,0.49590331216007094,200
151,10.72,0.4989978206455191,200
152,10.0,0.4976273554073129,200
153,11.08,0.5181099492012442,200
154,10.16,0.5053446537183174,200
155,10.02,0.5235468412882289,200
156,10.02,0.5274958858395048,200
157,10.16,0.525722622530121,200
158,10.54,0.5667382691729393,200
159,10.14,0.5601185629787359,200
160,10.52,0.5274110022043083,200
161,10.04,0.5415773814237795,200
162,11.8,0.536213569874669,200
163,10.66,0.5719914063418485,200
164,10.86,0.5886782492276015,200
165,11.2,0.5948872926362164,200
166,11.0,0.5438834517056843,200
167,12.32,0.530000972306355,200
168,12.38,0.4785439030815317,200
169,12.2,0.47999086900210103,200
170,12.54,0.4772857465120098,200
171,11.84,0.5209130830784542,200
172,12.78,0.5457391276525401,200
173,12.64,0.512117734777857,200
174,11.92,0.5007791266679796,200
175,11.8,0.48163981240178294,200
176,11.06,0.4730912117520788,200
177,11.24,0.4518234155965182,200
178,12.68,0.471454421385831,200
179,12.32,0.4702794480699546,200
180,12.2,0.5053421293514002,200
181,11.72,0.5346161600157564,200
182,11.14,0.5130241608757145,200
183,11.44,0.4720574055590332,200
184,10.56,0.4944540834037782,200
185,11.5,0.46959679517952596,200
186,8.58,0.5208874392223295,200
187,8.78,0.5147053432435029,200
188,7.66,0.5007008431788246,200
189,8.16,0.4639012755723783,200
190,8.84,0.4938792869710264,200
191,8.66,0.4891086358447657,200
192,9.62,0.5442688305709469,200
193,10.4,0.56134475419685,200
194,10.96,0.5355643633801696,200
195,11.24,0.49914470371392733,200
196,10.94,0.48610931531811497,200
197,13.24,0.48548467394017025,200
198,10.64,0.47868193907712525,200
199,10.7,0.4764811502933018,200
200,11.06,0.5260345565126748,200
201,9.88,0.5169048379098649,200
202,11.08,0.4834872071851406,200
203,11.1,0.4951255110719541,200
204,11.32,0.49471998736542555,200
205,10.56,0.5062427432071531,200
206,11.24,0.5189557805657884,200
207,11.86,0.5304760390909721,200
208,10.04,0.5386336295954868,200
209,11.22,0.5619124581216371,200
210,11.86,0.5681663263694935,200
211,9.34,0.5913265203830121,200
212,10.12,0.5749570836751703,200
213,9.7,0.5996413555027482,200
214,10.0,0.5634065004479447,200
215,10.46,0.5636337069270401,200
216,9.42,0.5576709752055593,200
217,9.46,0.5993983813749153,200
218,8.02,0.5584709358625836,200
219,9.04,0.5041022954535773,200
220,8.44,0.4503284165224982,200
221,8.56,0.48597469394787524,200
222,8.4,0.5039357748273815,200
223,8.18,0.5136757651086901,200
224,8.64,0.5419386159838825,200
225,8.26,0.5251868699989225,200
226,8.22,0.5410806737609445,200
227,8.64,0.5315359042626447,200
228,9.12,0.5151004970845449,200
